Order ID,Product,Quantity Ordered,Price Each
177227,AA Batteries (4-pack),1,3.84
177228,Google Phone,1,600.0
177228,AA Batteries (4-pack),1,3.84
177229,27in 4K Gaming Monitor,1,389.99
177230,iPhone,1,700.0
177231,USB-C Charging Cable,1,11.95
177232,Wired Headphones,1,11.99
177233,Google Phone,1,600.0
177234,Lightning Charging Cable,1,14.95
177235,AA Batteries (4-pack),2,3.84
177236,Flatscreen TV,1,300.0
177237,AA Batteries (4-pack),1,3.84
177238,AA Batteries (4-pack),1,3.84
177239,iPhone,1,700.0
177240,27in FHD Monitor,1,149.99
177241,Lightning Charging Cable,1,14.95
177242,USB-C Charging Cable,1,11.95
177243,AAA Batteries (4-pack),1,2.99
177244,USB-C Charging Cable,1,11.95
177245,Lightning Charging Cable,1,14.95
177246,AA Batteries (4-pack),1,3.84
177247,20in Monitor,1,109.99
177248,Lightning Charging Cable,1,14.95
177249,AA Batteries (4-pack),1,3.84
177250,Apple Airpods Headphones,1,150.0
177251,Lightning Charging Cable,1,14.95
177252,Lightning Charging Cable,1,14.95
177253,Apple Airpods Headphones,1,150.0
177254,AA Batteries (4-pack),1,3.84
177254,AAA Batteries (4-pack),2,2.99
177255,USB-C Charging Cable,2,11.95
177256,Bose SoundSport Headphones,1,99.99
177256,AA Batteries (4-pack),1,3.84
177257,AA Batteries (4-pack),1,3.84
177258,Lightning Charging Cable,1,14.95
177259,34in Ultrawide Monitor,1,379.99
177260,Bose SoundSport Headphones,1,99.99
177261,34in Ultrawide Monitor,1,379.99
177262,USB-C Charging Cable,1,11.95
177263,27in 4K Gaming Monitor,1,389.99
177264,AAA Batteries (4-pack),2,2.99
177265,Bose SoundSport Headphones,1,99.99
177266,AA Batteries (4-pack),1,3.84
177267,Bose SoundSport Headphones,1,99.99
177268,AAA Batteries (4-pack),2,2.99
177269,AAA Batteries (4-pack),1,2.99
177270,Google Phone,1,600.0
177271,AA Batteries (4-pack),1,3.84
177272,Lightning Charging Cable,2,14.95
177273,USB-C Charging Cable,1,11.95
177274,AA Batteries (4-pack),1,3.84
177275,AA Batteries (4-pack),2,3.84
177276,AA Batteries (4-pack),1,3.84
177277,Wired Headphones,1,11.99
177278,AA Batteries (4-pack),1,3.84
177279,27in 4K Gaming Monitor,1,389.99
177280,Lightning Charging Cable,1,14.95
177281,27in FHD Monitor,1,149.99
177282,Wired Headphones,1,11.99
177283,USB-C Charging Cable,1,11.95
177284,Bose SoundSport Headphones,1,99.99
177285,20in Monitor,1,109.99
177286,AAA Batteries (4-pack),1,2.99
177287,AA Batteries (4-pack),2,3.84
177288,USB-C Charging Cable,1,11.95
177289,Lightning Charging Cable,1,14.95
177290,27in FHD Monitor,1,149.99
177291,Apple Airpods Headphones,1,150.0
177292,Wired Headphones,1,11.99
177293,AA Batteries (4-pack),3,3.84
177294,Lightning Charging Cable,1,14.95
177295,AAA Batteries (4-pack),2,2.99
177296,Lightning Charging Cable,1,14.95
177297,Apple Airpods Headphones,1,150.0
177298,34in Ultrawide Monitor,1,379.99
177299,AAA Batteries (4-pack),1,2.99
177300,20in Monitor,1,109.99
177300,Apple Airpods Headphones,1,150.0
177301,AA Batteries (4-pack),1,3.84
177302,27in FHD Monitor,1,149.99
177303,Wired Headphones,1,11.99
177304,Lightning Charging Cable,1,14.95
177305,20in Monitor,1,109.99
177306,20in Monitor,1,109.99
177307,Wired Headphones,1,11.99
177308,AA Batteries (4-pack),2,3.84
177309,27in 4K Gaming Monitor,1,389.99
177310,iPhone,1,700.0
177311,Lightning Charging Cable,1,14.95
177312,AA Batteries (4-pack),3,3.84
177313,Macbook Pro Laptop,1,1700.0
177314,Apple Airpods Headphones,1,150.0
177315,27in FHD Monitor,1,149.99
177316,iPhone,1,700.0
177317,AAA Batteries (4-pack),1,2.99
177318,iPhone,1,700.0
177319,USB-C Charging Cable,1,11.95
177320,Flatscreen TV,1,300.0
177321,27in 4K Gaming Monitor,1,389.99
177322,USB-C Charging Cable,1,11.95
177323,Lightning Charging Cable,1,14.95
177324,Wired Headphones,1,11.99
177325,Apple Airpods Headphones,1,150.0
177326,Bose SoundSport Headphones,1,99.99
177327,Lightning Charging Cable,1,14.95
177328,ThinkPad Laptop,1,999.99
177329,iPhone,1,700.0
177330,USB-C Charging Cable,1,11.95
177331,USB-C Charging Cable,1,11.95
177332,Apple Airpods Headphones,1,150.0
177333,Apple Airpods Headphones,1,150.0
177334,Wired Headphones,1,11.99
177335,Wired Headphones,1,11.99
177336,Apple Airpods Headphones,1,150.0
177337,AAA Batteries (4-pack),1,2.99
177338,Wired Headphones,1,11.99
177339,Wired Headphones,1,11.99
177340,27in 4K Gaming Monitor,1,389.99
177341,AA Batteries (4-pack),2,3.84
177342,Bose SoundSport Headphones,1,99.99
177343,USB-C Charging Cable,1,11.95
177344,Google Phone,1,600.0
177345,Wired Headphones,1,11.99
177346,27in 4K Gaming Monitor,1,389.99
177347,Bose SoundSport Headphones,1,99.99
177348,Macbook Pro Laptop,1,1700.0
177349,Lightning Charging Cable,1,14.95
177350,Google Phone,1,600.0
177351,iPhone,1,700.0
177352,34in Ultrawide Monitor,1,379.99
177353,Macbook Pro Laptop,1,1700.0
177354,Google Phone,1,600.0
177355,34in Ultrawide Monitor,1,379.99
177356,27in FHD Monitor,1,149.99
177357,Wired Headphones,1,11.99
177358,AAA Batteries (4-pack),1,2.99
177359,Macbook Pro Laptop,1,1700.0
177360,AAA Batteries (4-pack),2,2.99
177361,AA Batteries (4-pack),2,3.84
177362,Flatscreen TV,1,300.0
177363,Bose SoundSport Headphones,1,99.99
177364,ThinkPad Laptop,1,999.99
177365,AAA Batteries (4-pack),1,2.99
177366,Apple Airpods Headphones,1,150.0
177367,Google Phone,1,600.0
177367,USB-C Charging Cable,1,11.95
177367,Bose SoundSport Headphones,1,99.99
177368,USB-C Charging Cable,1,11.95
177369,27in FHD Monitor,1,149.99
177370,Apple Airpods Headphones,1,150.0
177371,Bose SoundSport Headphones,1,99.99
177372,27in 4K Gaming Monitor,1,389.99
177373,27in FHD Monitor,1,149.99
177374,Lightning Charging Cable,1,14.95
177375,Wired Headphones,1,11.99
177376,AAA Batteries (4-pack),1,2.99
177377,Wired Headphones,1,11.99
177378,Bose SoundSport Headphones,1,99.99
177379,Google Phone,1,600.0
177380,Lightning Charging Cable,1,14.95
177381,Bose SoundSport Headphones,1,99.99
177382,Apple Airpods Headphones,1,150.0
177383,LG Dryer,1,600.0
177384,Flatscreen TV,1,300.0
177385,Macbook Pro Laptop,1,1700.0
177386,34in Ultrawide Monitor,1,379.99
177387,AA Batteries (4-pack),1,3.84
177388,Lightning Charging Cable,1,14.95
177389,Lightning Charging Cable,2,14.95
177390,Wired Headphones,1,11.99
177391,AA Batteries (4-pack),1,3.84
177392,USB-C Charging Cable,1,11.95
177393,27in FHD Monitor,1,149.99
177394,Apple Airpods Headphones,1,150.0
177395,34in Ultrawide Monitor,1,379.99
177396,Wired Headphones,1,11.99
177397,20in Monitor,1,109.99
177398,27in FHD Monitor,1,149.99
177398,AAA Batteries (4-pack),1,2.99
177399,AAA Batteries (4-pack),1,2.99
177400,USB-C Charging Cable,2,11.95
177401,Flatscreen TV,1,300.0
177402,AAA Batteries (4-pack),2,2.99
177403,Bose SoundSport Headphones,1,99.99
177404,Bose SoundSport Headphones,1,99.99
177405,Lightning Charging Cable,1,14.95
177406,AA Batteries (4-pack),2,3.84
177407,USB-C Charging Cable,1,11.95
177408,Bose SoundSport Headphones,1,99.99
177409,USB-C Charging Cable,1,11.95
177410,Lightning Charging Cable,1,14.95
177411,Wired Headphones,1,11.99
177412,Apple Airpods Headphones,1,150.0
177413,Wired Headphones,1,11.99
177414,AAA Batteries (4-pack),1,2.99
177415,34in Ultrawide Monitor,1,379.99
177416,AAA Batteries (4-pack),1,2.99
177417,34in Ultrawide Monitor,1,379.99
177418,Wired Headphones,1,11.99
177419,Lightning Charging Cable,1,14.95
177420,Lightning Charging Cable,1,14.95
177421,AAA Batteries (4-pack),1,2.99
177422,Macbook Pro Laptop,1,1700.0
177423,Wired Headphones,1,11.99
177424,USB-C Charging Cable,1,11.95
177425,AAA Batteries (4-pack),1,2.99
177426,Wired Headphones,1,11.99
177427,Bose SoundSport Headphones,1,99.99
177428,Vareebadd Phone,1,400.0
177428,USB-C Charging Cable,1,11.95
177429,Wired Headphones,1,11.99
177430,iPhone,1,700.0
177431,AA Batteries (4-pack),2,3.84
177432,Apple Airpods Headphones,1,150.0
177433,27in FHD Monitor,1,149.99
177434,USB-C Charging Cable,1,11.95
177435,USB-C Charging Cable,1,11.95
177436,Lightning Charging Cable,1,14.95
177437,Wired Headphones,1,11.99
177438,Wired Headphones,1,11.99
177439,Lightning Charging Cable,1,14.95
177440,Macbook Pro Laptop,1,1700.0
177441,iPhone,1,700.0
177441,Lightning Charging Cable,1,14.95
177442,AAA Batteries (4-pack),1,2.99
177443,Apple Airpods Headphones,1,150.0
177443,27in 4K Gaming Monitor,1,389.99
177444,34in Ultrawide Monitor,1,379.99
177445,Lightning Charging Cable,1,14.95
177446,Lightning Charging Cable,1,14.95
177447,AA Batteries (4-pack),3,3.84
177448,Google Phone,1,600.0
177448,USB-C Charging Cable,1,11.95
177449,Macbook Pro Laptop,1,1700.0
177450,ThinkPad Laptop,1,999.99
177451,USB-C Charging Cable,1,11.95
177452,Wired Headphones,1,11.99
177453,iPhone,1,700.0
177454,Lightning Charging Cable,1,14.95
177455,Bose SoundSport Headphones,1,99.99
177456,Flatscreen TV,1,300.0
177457,27in 4K Gaming Monitor,1,389.99
177458,Macbook Pro Laptop,1,1700.0
177459,AA Batteries (4-pack),1,3.84
177460,USB-C Charging Cable,2,11.95
177461,27in 4K Gaming Monitor,1,389.99
177462,34in Ultrawide Monitor,1,379.99
177463,USB-C Charging Cable,1,11.95
177464,Bose SoundSport Headphones,1,99.99
177465,Macbook Pro Laptop,1,1700.0
177466,Apple Airpods Headphones,1,150.0
177467,Lightning Charging Cable,1,14.95
177468,Bose SoundSport Headphones,1,99.99
177469,34in Ultrawide Monitor,1,379.99
177470,Apple Airpods Headphones,1,150.0
177471,Lightning Charging Cable,1,14.95
177472,Bose SoundSport Headphones,1,99.99
177473,Macbook Pro Laptop,1,1700.0
177474,Wired Headphones,1,11.99
177475,AAA Batteries (4-pack),3,2.99
177476,Bose SoundSport Headphones,1,99.99
177477,AAA Batteries (4-pack),1,2.99
177478,USB-C Charging Cable,1,11.95
177479,ThinkPad Laptop,1,999.99
177480,34in Ultrawide Monitor,1,379.99
177481,iPhone,1,700.0
177482,Bose SoundSport Headphones,1,99.99
177483,27in FHD Monitor,1,149.99
177484,USB-C Charging Cable,1,11.95
177485,Bose SoundSport Headphones,1,99.99
177486,ThinkPad Laptop,1,999.99
177486,Google Phone,1,600.0
177487,Bose SoundSport Headphones,1,99.99
177488,27in FHD Monitor,1,149.99
177489,Bose SoundSport Headphones,1,99.99
177490,AA Batteries (4-pack),3,3.84
177491,Apple Airpods Headphones,1,150.0
177492,ThinkPad Laptop,1,999.99
177493,Apple Airpods Headphones,1,150.0
177494,AA Batteries (4-pack),1,3.84
177495,Flatscreen TV,1,300.0
177496,iPhone,1,700.0
177497,ThinkPad Laptop,1,999.99
177498,Lightning Charging Cable,1,14.95
177499,Bose SoundSport Headphones,1,99.99
177500,Bose SoundSport Headphones,1,99.99
177501,Wired Headphones,1,11.99
177502,AAA Batteries (4-pack),2,2.99
177503,Wired Headphones,1,11.99
177504,Google Phone,1,600.0
177504,USB-C Charging Cable,1,11.95
177505,ThinkPad Laptop,1,999.99
177506,iPhone,1,700.0
177506,Apple Airpods Headphones,1,150.0
177507,AAA Batteries (4-pack),1,2.99
177508,Bose SoundSport Headphones,1,99.99
177509,AAA Batteries (4-pack),1,2.99
177510,Bose SoundSport Headphones,1,99.99
177511,iPhone,1,700.0
177511,Lightning Charging Cable,1,14.95
177512,Lightning Charging Cable,2,14.95
177513,Apple Airpods Headphones,1,150.0
177514,Flatscreen TV,1,300.0
177515,AA Batteries (4-pack),1,3.84
177516,USB-C Charging Cable,1,11.95
177517,USB-C Charging Cable,1,11.95
177518,Apple Airpods Headphones,1,150.0
177519,27in 4K Gaming Monitor,1,389.99
177520,34in Ultrawide Monitor,1,379.99
177521,USB-C Charging Cable,1,11.95
177522,iPhone,1,700.0
177523,27in 4K Gaming Monitor,1,389.99
177524,Wired Headphones,1,11.99
177525,Wired Headphones,2,11.99
177526,AAA Batteries (4-pack),1,2.99
177527,Wired Headphones,2,11.99
177528,Vareebadd Phone,1,400.0
177529,Lightning Charging Cable,1,14.95
177530,Wired Headphones,1,11.99
177531,USB-C Charging Cable,1,11.95
177532,AA Batteries (4-pack),2,3.84
177533,Bose SoundSport Headphones,1,99.99
177534,Macbook Pro Laptop,1,1700.0
177535,Macbook Pro Laptop,1,1700.0
177536,27in 4K Gaming Monitor,1,389.99
177537,Bose SoundSport Headphones,1,99.99
177538,AAA Batteries (4-pack),1,2.99
177539,Bose SoundSport Headphones,1,99.99
177540,Google Phone,1,600.0
177541,Apple Airpods Headphones,1,150.0
177542,AAA Batteries (4-pack),1,2.99
177543,Macbook Pro Laptop,1,1700.0
177544,27in 4K Gaming Monitor,1,389.99
177545,Wired Headphones,1,11.99
177546,USB-C Charging Cable,2,11.95
177547,Lightning Charging Cable,1,14.95
177548,Apple Airpods Headphones,1,150.0
177549,USB-C Charging Cable,1,11.95
177550,Macbook Pro Laptop,1,1700.0
177551,27in FHD Monitor,1,149.99
177552,Wired Headphones,1,11.99
177553,AAA Batteries (4-pack),1,2.99
177554,27in FHD Monitor,1,149.99
177555,27in FHD Monitor,1,149.99
177556,Lightning Charging Cable,1,14.95
177557,AAA Batteries (4-pack),1,2.99
177558,ThinkPad Laptop,1,999.99
177559,Flatscreen TV,1,300.0
177560,Bose SoundSport Headphones,1,99.99
177561,AA Batteries (4-pack),1,3.84
177562,Wired Headphones,1,11.99
177563,AA Batteries (4-pack),1,3.84
177564,Apple Airpods Headphones,1,150.0
177565,AAA Batteries (4-pack),2,2.99
177566,AAA Batteries (4-pack),1,2.99
177567,Apple Airpods Headphones,1,150.0
177568,Wired Headphones,1,11.99
177569,Wired Headphones,1,11.99
177569,Google Phone,1,600.0
177570,Wired Headphones,1,11.99
177571,AA Batteries (4-pack),3,3.84
177572,Apple Airpods Headphones,1,150.0
177573,AA Batteries (4-pack),1,3.84
177574,Wired Headphones,2,11.99
177575,AAA Batteries (4-pack),2,2.99
177576,AA Batteries (4-pack),2,3.84
177577,AAA Batteries (4-pack),1,2.99
177578,Google Phone,1,600.0
177578,USB-C Charging Cable,1,11.95
177579,Apple Airpods Headphones,1,150.0
177580,Apple Airpods Headphones,1,150.0
177581,Lightning Charging Cable,1,14.95
177582,Bose SoundSport Headphones,1,99.99
177582,Wired Headphones,1,11.99
177583,Lightning Charging Cable,1,14.95
177584,AAA Batteries (4-pack),1,2.99
177585,AA Batteries (4-pack),1,3.84
177586,Bose SoundSport Headphones,1,99.99
177587,USB-C Charging Cable,1,11.95
177588,27in FHD Monitor,1,149.99
177589,34in Ultrawide Monitor,1,379.99
177590,Wired Headphones,1,11.99
177591,ThinkPad Laptop,1,999.99
177592,iPhone,1,700.0
177592,Lightning Charging Cable,2,14.95
177593,27in 4K Gaming Monitor,1,389.99
177594,AA Batteries (4-pack),1,3.84
177595,Bose SoundSport Headphones,1,99.99
177596,Wired Headphones,1,11.99
177597,34in Ultrawide Monitor,1,379.99
177598,USB-C Charging Cable,1,11.95
177599,Flatscreen TV,1,300.0
177600,Google Phone,1,600.0
177601,Bose SoundSport Headphones,1,99.99
177602,Apple Airpods Headphones,1,150.0
177603,Apple Airpods Headphones,1,150.0
177604,Bose SoundSport Headphones,1,99.99
177605,Google Phone,1,600.0
177606,AAA Batteries (4-pack),1,2.99
177607,27in 4K Gaming Monitor,1,389.99
177608,Wired Headphones,1,11.99
177609,AA Batteries (4-pack),1,3.84
177610,Lightning Charging Cable,1,14.95
177611,USB-C Charging Cable,1,11.95
177612,AA Batteries (4-pack),1,3.84
177613,USB-C Charging Cable,1,11.95
177614,Apple Airpods Headphones,1,150.0
177615,20in Monitor,1,109.99
177616,Apple Airpods Headphones,1,150.0
177617,AAA Batteries (4-pack),1,2.99
177618,AAA Batteries (4-pack),1,2.99
177619,Lightning Charging Cable,1,14.95
177620,AA Batteries (4-pack),1,3.84
177621,Bose SoundSport Headphones,1,99.99
177622,AAA Batteries (4-pack),3,2.99
177623,20in Monitor,1,109.99
177624,Wired Headphones,1,11.99
177625,AA Batteries (4-pack),2,3.84
177626,iPhone,1,700.0
177627,Wired Headphones,1,11.99
177628,Lightning Charging Cable,1,14.95
177629,Lightning Charging Cable,1,14.95
177630,Macbook Pro Laptop,1,1700.0
177631,Bose SoundSport Headphones,1,99.99
177632,Apple Airpods Headphones,1,150.0
177633,Bose SoundSport Headphones,1,99.99
177634,Lightning Charging Cable,1,14.95
177635,Lightning Charging Cable,1,14.95
177636,34in Ultrawide Monitor,1,379.99
177637,Bose SoundSport Headphones,1,99.99
177638,Apple Airpods Headphones,1,150.0
177638,Google Phone,1,600.0
177639,AA Batteries (4-pack),3,3.84
177640,Apple Airpods Headphones,1,150.0
177641,27in FHD Monitor,1,149.99
177642,AA Batteries (4-pack),2,3.84
177643,Lightning Charging Cable,2,14.95
177644,Lightning Charging Cable,1,14.95
177645,Lightning Charging Cable,1,14.95
177646,AAA Batteries (4-pack),1,2.99
177647,Apple Airpods Headphones,1,150.0
177648,Bose SoundSport Headphones,1,99.99
177649,20in Monitor,1,109.99
177650,Macbook Pro Laptop,1,1700.0
177651,AA Batteries (4-pack),2,3.84
177652,AA Batteries (4-pack),1,3.84
177653,USB-C Charging Cable,1,11.95
177654,AAA Batteries (4-pack),3,2.99
177655,AA Batteries (4-pack),1,3.84
177656,AAA Batteries (4-pack),1,2.99
177657,AA Batteries (4-pack),1,3.84
177658,Wired Headphones,1,11.99
177659,Wired Headphones,1,11.99
177660,27in 4K Gaming Monitor,1,389.99
177661,ThinkPad Laptop,1,999.99
177662,Lightning Charging Cable,1,14.95
177663,USB-C Charging Cable,1,11.95
177664,AA Batteries (4-pack),1,3.84
177665,LG Washing Machine,1,600.0
177666,Wired Headphones,1,11.99
177667,Bose SoundSport Headphones,1,99.99
177668,Macbook Pro Laptop,1,1700.0
177669,Lightning Charging Cable,1,14.95
177670,34in Ultrawide Monitor,1,379.99
177671,Apple Airpods Headphones,1,150.0
177672,Macbook Pro Laptop,1,1700.0
177673,34in Ultrawide Monitor,1,379.99
177674,USB-C Charging Cable,1,11.95
177675,Wired Headphones,1,11.99
177676,iPhone,1,700.0
177677,Lightning Charging Cable,1,14.95
177678,AA Batteries (4-pack),1,3.84
177679,Vareebadd Phone,1,400.0
177680,Wired Headphones,1,11.99
177681,AAA Batteries (4-pack),1,2.99
177681,Macbook Pro Laptop,1,1700.0
177682,Lightning Charging Cable,1,14.95
177683,Lightning Charging Cable,1,14.95
177684,Wired Headphones,2,11.99
177685,Wired Headphones,1,11.99
177686,Wired Headphones,1,11.99
177687,Wired Headphones,1,11.99
177688,Flatscreen TV,1,300.0
177689,AAA Batteries (4-pack),3,2.99
177690,Lightning Charging Cable,1,14.95
177691,AAA Batteries (4-pack),1,2.99
177692,Google Phone,1,600.0
177693,Google Phone,1,600.0
177694,Apple Airpods Headphones,1,150.0
177695,Wired Headphones,1,11.99
177696,AA Batteries (4-pack),2,3.84
177697,27in FHD Monitor,1,149.99
177698,AAA Batteries (4-pack),2,2.99
177699,USB-C Charging Cable,1,11.95
177700,Wired Headphones,1,11.99
177701,Lightning Charging Cable,1,14.95
177702,34in Ultrawide Monitor,1,379.99
177703,20in Monitor,1,109.99
177704,Apple Airpods Headphones,1,150.0
177705,Bose SoundSport Headphones,1,99.99
177706,27in 4K Gaming Monitor,1,389.99
177707,Bose SoundSport Headphones,1,99.99
177708,USB-C Charging Cable,1,11.95
177709,Lightning Charging Cable,1,14.95
177710,AAA Batteries (4-pack),1,2.99
177711,AA Batteries (4-pack),1,3.84
177712,USB-C Charging Cable,1,11.95
177713,AAA Batteries (4-pack),1,2.99
177714,Lightning Charging Cable,1,14.95
177715,34in Ultrawide Monitor,1,379.99
177716,Lightning Charging Cable,2,14.95
177717,AA Batteries (4-pack),1,3.84
177718,Google Phone,1,600.0
177719,Google Phone,1,600.0
177719,USB-C Charging Cable,1,11.95
177720,27in FHD Monitor,1,149.99
177721,Lightning Charging Cable,1,14.95
177722,USB-C Charging Cable,1,11.95
177723,AA Batteries (4-pack),2,3.84
177724,USB-C Charging Cable,1,11.95
177725,Apple Airpods Headphones,1,150.0
177726,Apple Airpods Headphones,1,150.0
177727,AA Batteries (4-pack),1,3.84
177728,Lightning Charging Cable,1,14.95
177729,iPhone,1,700.0
177730,USB-C Charging Cable,1,11.95
177731,Wired Headphones,1,11.99
177732,27in 4K Gaming Monitor,1,389.99
177733,Lightning Charging Cable,1,14.95
177734,AA Batteries (4-pack),1,3.84
177735,AAA Batteries (4-pack),1,2.99
177736,27in 4K Gaming Monitor,1,389.99
177737,AAA Batteries (4-pack),1,2.99
177738,Bose SoundSport Headphones,1,99.99
177739,ThinkPad Laptop,1,999.99
177740,27in 4K Gaming Monitor,1,389.99
177741,Bose SoundSport Headphones,1,99.99
177742,Lightning Charging Cable,1,14.95
177743,Lightning Charging Cable,1,14.95
177744,34in Ultrawide Monitor,1,379.99
177745,Bose SoundSport Headphones,1,99.99
177746,AAA Batteries (4-pack),1,2.99
177747,USB-C Charging Cable,2,11.95
177748,Flatscreen TV,1,300.0
177749,Apple Airpods Headphones,1,150.0
177750,Wired Headphones,1,11.99
177751,AA Batteries (4-pack),1,3.84
177752,Google Phone,1,600.0
177753,Wired Headphones,1,11.99
177754,USB-C Charging Cable,1,11.95
177755,Lightning Charging Cable,1,14.95
177756,34in Ultrawide Monitor,1,379.99
177757,AA Batteries (4-pack),4,3.84
177758,USB-C Charging Cable,1,11.95
